send;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 327.0)
send;False;LEQ1283509@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283509@homematic-RF.rasp-hmc', '2:actual_temperature', 19.1)
send;False;LEQ1283509@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283509@homematic-RF.rasp-hmc', '2:actual_humidity', 44.0)
send;False;LEQ1283509@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283509@homematic-RF.rasp-hmc', '2:set_temperature', 18.0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:control_mode', 0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:fault_reporting', 0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:battery_state', 2.9)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:valve_state', 0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:boost_state', 0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:actual_temperature', 19.4)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:set_temperature', 17.0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_temperature', 5.0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_start_time', 0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_start_day', 1)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_start_month', 1)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_start_year', 0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_stop_time', 0)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_stop_day', 1)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_stop_month', 1)
send;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_stop_year', 0)
send;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 328.0)
send;False;LEQ1283509@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283509@homematic-RF.rasp-hmc', '1:temperature', 19.1)
send;False;LEQ1283509@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283509@homematic-RF.rasp-hmc', '1:humidity', 44)
send;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:boot', True)
send;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:energy_counter', 4323.2)
send;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:power', 0.0)
send;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:current', 0.0)
send;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:voltage', 235.3)
send;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:frequency', 49.99)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:control_mode', 0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:fault_reporting', 0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:battery_state', 3.0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:valve_state', 0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:boost_state', 0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:actual_temperature', 20.2)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:set_temperature', 17.0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_temperature', 5.0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_start_time', 0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_start_day', 1)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_start_month', 1)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_start_year', 0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_stop_time', 0)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_stop_day', 1)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_stop_month', 1)
send;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_stop_year', 0)
send;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '2:actual_temperature', 22.8)
send;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '2:actual_humidity', 36.0)
send;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '2:set_temperature', 22.0)
send;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 327.0)
block;False;28-0315911b36ff@onewire.rasp-heizung;setDeviceChannelValue;('28-0315911b36ff@onewire.rasp-heizung', 'temperature', 49.31)
send;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '1:temperature', 22.8)
send;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '1:humidity', 36)
block;False;28-011591363eff@onewire.rasp-heizung;setDeviceChannelValue;('28-011591363eff@onewire.rasp-heizung', 'temperature', 40.31)
send;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 328.0)
block;False;28-0115913432ff@onewire.rasp-heizung;setDeviceChannelValue;('28-0115913432ff@onewire.rasp-heizung', 'temperature', 15.44)
send;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '2:actual_temperature', 20.6)
send;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '2:actual_humidity', 40.0)
send;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '2:set_temperature', 19.0)
send;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 327.0)
send;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 327.0)
send;False;MEQ0180734@homematic-RF.rasp-hmc;setDeviceChannelValue;('MEQ0180734@homematic-RF.rasp-hmc', '2:actual_temperature', 19.4)
send;False;MEQ0180734@homematic-RF.rasp-hmc;setDeviceChannelValue;('MEQ0180734@homematic-RF.rasp-hmc', '2:actual_humidity', 46.0)
send;False;MEQ0180734@homematic-RF.rasp-hmc;setDeviceChannelValue;('MEQ0180734@homematic-RF.rasp-hmc', '2:set_temperature', 17.0)
send;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '1:temperature', 20.6)
send;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '1:humidity', 40)
send;False;OEQ1670417@homematic-RF.rasp-hmc;setDeviceChannelValue;('OEQ1670417@homematic-RF.rasp-hmc', '2:actual_temperature', 20.2)
send;False;OEQ1670417@homematic-RF.rasp-hmc;setDeviceChannelValue;('OEQ1670417@homematic-RF.rasp-hmc', '2:actual_humidity', 41.0)
send;False;OEQ1670417@homematic-RF.rasp-hmc;setDeviceChannelValue;('OEQ1670417@homematic-RF.rasp-hmc', '2:set_temperature', 17.0)
send;False;homematic-RF@rasp-hmc;stopGateway;('homematic-RF@rasp-hmc',)
send;False;homematic-WIR@rasp-hmc;stopGateway;('homematic-WIR@rasp-hmc',)
