block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:valve_state', 0)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:boost_state', 0)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:actual_temperature', 19.4)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:set_temperature', 17.0)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_temperature', 5.0)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_start_time', 0)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_start_day', 1)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_start_month', 1)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_start_year', 0)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_stop_time', 0)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_stop_day', 1)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_stop_month', 1)
block;False;KEQ0514827@homematic-RF.rasp-hmc;setDeviceChannelValue;('KEQ0514827@homematic-RF.rasp-hmc', '4:party_stop_year', 0)
block;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 328.0)
block;False;LEQ1283509@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283509@homematic-RF.rasp-hmc', '1:temperature', 19.1)
block;False;LEQ1283509@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283509@homematic-RF.rasp-hmc', '1:humidity', 44)
block;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:boot', True)
block;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:energy_counter', 4323.2)
block;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:power', 0.0)
block;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:current', 0.0)
block;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:voltage', 235.3)
block;False;PEQ0620534@homematic-RF.rasp-hmc;setDeviceChannelValue;('PEQ0620534@homematic-RF.rasp-hmc', '2:frequency', 49.99)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:control_mode', 0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:fault_reporting', 0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:battery_state', 3.0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:valve_state', 0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:boost_state', 0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:actual_temperature', 20.2)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:set_temperature', 17.0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_temperature', 5.0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_start_time', 0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_start_day', 1)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_start_month', 1)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_start_year', 0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_stop_time', 0)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_stop_day', 1)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_stop_month', 1)
block;False;LEQ0400495@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0400495@homematic-RF.rasp-hmc', '4:party_stop_year', 0)
block;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '2:actual_temperature', 22.8)
block;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '2:actual_humidity', 36.0)
block;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '2:set_temperature', 22.0)
block;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 327.0)
send;False;28-0315911b36ff@onewire.rasp-heizung;setDeviceChannelValue;('28-0315911b36ff@onewire.rasp-heizung', 'temperature', 49.31)
block;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '1:temperature', 22.8)
block;False;LEQ0440310@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ0440310@homematic-RF.rasp-hmc', '1:humidity', 36)
send;False;28-011591363eff@onewire.rasp-heizung;setDeviceChannelValue;('28-011591363eff@onewire.rasp-heizung', 'temperature', 40.31)
block;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 328.0)
send;False;28-0115913432ff@onewire.rasp-heizung;setDeviceChannelValue;('28-0115913432ff@onewire.rasp-heizung', 'temperature', 15.44)
block;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '2:actual_temperature', 20.6)
block;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '2:actual_humidity', 40.0)
block;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '2:set_temperature', 19.0)
block;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 327.0)
block;False;KEQ0181992@homematic-WIR.rasp-hmc;setDeviceChannelValue;('KEQ0181992@homematic-WIR.rasp-hmc', '21:value', 327.0)
block;False;MEQ0180734@homematic-RF.rasp-hmc;setDeviceChannelValue;('MEQ0180734@homematic-RF.rasp-hmc', '2:actual_temperature', 19.4)
block;False;MEQ0180734@homematic-RF.rasp-hmc;setDeviceChannelValue;('MEQ0180734@homematic-RF.rasp-hmc', '2:actual_humidity', 46.0)
block;False;MEQ0180734@homematic-RF.rasp-hmc;setDeviceChannelValue;('MEQ0180734@homematic-RF.rasp-hmc', '2:set_temperature', 17.0)
block;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '1:temperature', 20.6)
block;False;LEQ1283201@homematic-RF.rasp-hmc;setDeviceChannelValue;('LEQ1283201@homematic-RF.rasp-hmc', '1:humidity', 40)
send;False;onewire@rasp-heizung;stopGateway;('onewire@rasp-heizung',)
